Source page: https://www.congress.gov/help/field-values/member-bioguide-ids?loclr=bloglaw,,
member_value,bioguideid_value,
"Jackson Lee, Sheila (Democratic - Texas)",J000032,
"Jackson, Henry M. (Democratic - Washington)",J000013,
"Jackson, Jesse L., Jr. (Democratic - Illinois)",J000283,
"Jacobs, Andrew, Jr. (Democratic - Indiana)",J000033,
"James, Craig T. (Republican - Florida)",J000047,
"Janklow, William J. (Republican - South Dakota)",J000286,
"Jarman, John (Democratic - Oklahoma)",J000057,
"Javits, Jacob K. (Republican - New York)",J000064,
"Jefferson, William J. (Democratic - Louisiana)",J000070,
"Jeffords, James M. (Independent - Vermont)",J000072,
"Jeffries, Hakeem S. (Democratic - New York)",J000294,
"Jeffries, Jim (Republican - Kansas)",J000074,
"Jenkins, Edgar L. (Democratic - Georgia)",J000083,
"Jenkins, Evan H. (Republican - West Virginia)",J000297,
"Jenkins, Lynn (Republican - Kansas)",J000290,
"Jenkins, William L. (Republican - Tennessee)",J000082,
"Jenrette, John W., Jr. (Democratic - South Carolina)",J000099,
"Jepsen, Roger W. (Republican - Iowa)",J000101,
"Jindal, Bobby (Republican - Louisiana)",J000287,
"Johanns, Mike (Republican - Nebraska)",J000291,
"John, Christopher (Democratic - Louisiana)",J000110,
"Johnson, Albert W. (Republican - Pennsylvania)",J000115,
"Johnson, Bill (Republican - Ohio)",J000292,
"Johnson, Don (Democratic - Georgia)",J000120,
"Johnson, Eddie Bernice (Democratic - Texas)",J000126,
"Johnson, Harold T. (Democratic - California)",J000135,
"Johnson, Henry C. ""Hank, Jr. (Democratic - Georgia)""",J000288,
"Johnson, James P. (Jim) (Republican - Colorado)",J000148,
"Johnson, Jay W. (Democratic - Wisconsin)",J000149,
"Johnson, Nancy L. (Republican - Connecticut)",J000163,
"Johnson, Ron (Republican - Wisconsin)",J000293,
"Johnson, Sam (Republican - Texas)",J000174,
"Johnson, Tim (Democratic - South Dakota)",J000177,
"Johnson, Timothy V. (Republican - Illinois)",J000285,
"Johnston, Eugene (Gene) (Republican - North Carolina)",J000200,
"Johnston, Harry (Democratic - Florida)",J000187,
"Johnston, J. Bennett (Democratic - Louisiana)",J000189,
"Jolly, David W. (Republican - Florida)",J000296,
"Jones, Ben (Democratic - Georgia)",J000211,
"Jones, Ed (Democratic - Tennessee)",J000216,
"Jones, James R. (Democratic - Oklahoma)",J000232,
"Jones, Robert E., Jr. (Democratic - Alabama)",J000248,
"Jones, Stephanie Tubbs (Democratic - Ohio)",J000284,
"Jones, Walter B. (Democratic - North Carolina)",J000256,
"Jones, Walter B., Jr. (Republican - North Carolina)",J000255,
"Jontz, Jim (Democratic - Indiana)",J000265,
"Jordan, Barbara (Democratic - Texas)",J000266,
"Jordan, Jim (Republican - Ohio)",J000289,
"Joyce, David P. (Republican - Ohio)",J000295,
"Kagen, Steve (Democratic - Wisconsin)",K000365,
"Kaine, Tim (Democratic - Virginia)",K000384,
"Kanjorski, Paul E. (Democratic - Pennsylvania)",K000008,
"Kaptur, Marcy (Democratic - Ohio)",K000009,
"Karnes, David K. (Republican - Nebraska)",K000011,
"Karth, Joseph E. (Democratic - Minnesota)",K000014,
"Kasich, John R. (Republican - Ohio)",K000016,
"Kassebaum, Nancy Landon (Republican - Kansas)",K000017,
"Kasten, Robert W., Jr. (Republican - Wisconsin)",K000019,
"Kastenmeier, Robert W. (Democratic - Wisconsin)",K000020,
"Katko, John (Republican - New York)",K000386,
"Kaufman, Edward E. (Democratic - Delaware)",K000373,
"Kazen, Abraham, Jr. (Democratic - Texas)",K000025,
"Keating, William J. (Republican - Ohio)",K000037,
"Keating, William R. (Democratic - Massachusetts)",K000375,
"Keller, Ric (Republican - Florida)",K000361,
"Kelly, Mike (Republican - Pennsylvania)",K000376,
"Kelly, Richard (Republican - Florida)",K000077,
"Kelly, Robin L. (Democratic - Illinois)",K000385,
"Kelly, Sue W. (Republican - New York)",K000078,
"Kelly, Trent (Republican - Mississippi)",K000388,
"Kemp, Jack (Republican - New York)",K000086,
"Kempthorne, Dirk (Republican - Idaho)",K000088,
"Kennedy, Edward M. (Democratic - Massachusetts)",K000105,
"Kennedy, Joseph P., II (Democratic - Massachusetts)",K000110,
"Kennedy, Joseph P., III (Democratic - Massachusetts)",K000379,
"Kennedy, Mark R. (Republican - Minnesota)",K000358,
"Kennedy, Patrick J. (Democratic - Rhode Island)",K000113,
"Kennelly, Barbara B. (Democratic - Connecticut)",K000118,
"Kerns, Brian D. (Republican - Indiana)",K000359,
"Kerrey, J. Robert (Democratic - Nebraska)",K000146,
"Kerry, John F. (Democratic - Massachusetts)",K000148,
"Ketchum, William M. (Republican - California)",K000153,
"Keys, Martha E. (Democratic - Kansas)",K000162,
"Kildee, Dale E. (Democratic - Michigan)",K000172,
"Kildee, Daniel T. (Democratic - Michigan)",K000380,
"Kilmer, Derek (Democratic - Washington)",K000381,
"Kilpatrick, Carolyn C. (Democratic - Michigan)",K000180,
"Kilroy, Mary Jo (Democratic - Ohio)",K000372,
"Kim, Jay (Republican - California)",K000181,
"Kind, Ron (Democratic - Wisconsin)",K000188,
"Kindness, Thomas N. (Republican - Ohio)",K000190,
"King, Angus S., Jr. (Independent - Maine)",K000383,
"King, Carleton J. (Republican - New York)",K000195,
"King, Peter T. (Republican - New York)",K000210,
"King, Steve (Republican - Iowa)",K000362,
"Kingston, Jack (Republican - Georgia)",K000220,
"Kinzinger, Adam (Republican - Illinois)",K000378,
"Kirk, Mark Steven (Republican - Illinois)",K000360,
"Kirk, Paul Grattan, Jr. (Democratic - Massachusetts)",K000374,
"Kirkpatrick, Ann (Democratic - Arizona)",K000368,
"Kissell, Larry (Democratic - North Carolina)",K000369,
"Kleczka, Gerald D. (Democratic - Wisconsin)",K000259,
"Klein, Herbert C. (Democratic - New Jersey)",K000262,
"Klein, Ron (Democratic - Florida)",K000366,
"Kline, John (Republican - Minnesota)",K000363,
"Klink, Ron (Democratic - Pennsylvania)",K000270,
"Klobuchar, Amy (Democratic - Minnesota)",K000367,
"Kluczynski, John C. (Democratic - Illinois)",K000273,
"Klug, Scott L. (Republican - Wisconsin)",K000274,
"Knight, Stephen (Republican - California)",K000387,
"Knollenberg, Joe (Republican - Michigan)",K000288,
"Koch, Edward I. (Democratic - New York)",K000302,
"Kogovsek, Ray (Democratic - Colorado)",K000304,
"Kohl, Herb (Democratic - Wisconsin)",K000305,
"Kolbe, Jim (Republican - Arizona)",K000306,
"Kolter, Joseph P. (Democratic - Pennsylvania)",K000307,
"Konnyu, Ernest L. (Republican - California)",K000309,
"Kopetski, Mike (Democratic - Oregon)",K000312,
"Kosmas, Suzanne M. (Democratic - Florida)",K000370,
"Kostmayer, Peter H. (Democratic - Pennsylvania)",K000319,
"Kramer, Ken (Republican - Colorado)",K000322,
"Kratovil, Frank, Jr. (Democratic - Maryland)",K000371,
"Krebs, John H. (Democratic - California)",K000325,
"Kreidler, Mike (Democratic - Washington)",K000328,
"Krueger, Robert C. (Democratic - Texas)",K000333,
"Kucinich, Dennis J. (Democratic - Ohio)",K000336,
"Kuhl, John R. ""Randy"," Jr. (Republican - New York)""",K000364
"Kuster, Ann M. (Democratic - New Hampshire)",K000382,
"Kuykendall, Dan H. (Republican - Tennessee)",K000348,
"Kuykendall, Steven T. (Republican - California)",K000357,
"Kyl, Jon (Republican - Arizona)",K000352,
"Kyros, Peter N. (Democratic - Maine)",K000356,
"Labrador, Raul R. (Republican - Idaho)",L000573,
"LaFalce, John J. (Democratic - New York)",L000556,
"Lagomarsino, Robert J. (Republican - California)",L000020,
"LaHood, Ray (Republican - Illinois)",L000552,
"LaMalfa, Doug (Republican - California)",L000578,
"Lamborn, Doug (Republican - Colorado)",L000564,
"Lampson, Nick (Democratic - Texas)",L000043,
"Lancaster, H. Martin (Democratic - North Carolina)",L000045,
"Lance, Leonard (Republican - New Jersey)",L000567,
"Landgrebe, Earl F. (Republican - Indiana)",L000049,
"Landrieu, Mary L. (Democratic - Louisiana)",L000550,
"Landrum, Phil M. (Democratic - Georgia)",L000054,
"Landry, Jeffrey M. (Republican - Louisiana)",L000574,
"Langevin, James R. (Democratic - Rhode Island)",L000559,
"Lankford, James (Republican - Oklahoma)",L000575,
"Lantos, Tom (Democratic - California)",L000090,
"Largent, Steve (Republican - Oklahoma)",L000096,
"LaRocco, Larry (Democratic - Idaho)",L000098,
"Larsen, Rick (Democratic - Washington)",L000560,
"Larson, John B. (Democratic - Connecticut)",L000557,
"Latham, Tom (Republican - Iowa)",L000111,
"LaTourette, Steven C. (Republican - Ohio)",L000553,
"Latta, Delbert L. (Republican - Ohio)",L000116,
"Latta, Robert E. (Republican - Ohio)",L000566,
"Laughlin, Greg (Republican - Texas)",L000119,
"Lautenberg, Frank R. (Democratic - New Jersey)",L000123,
"Lawrence, Brenda L. (Democratic - Michigan)",L000581,
"Laxalt, Paul D. (Republican - Nevada)",L000148,
"Lazio, Rick (Republican - New York)",L000155,
"Leach, Claude (Buddy), Jr. (Democratic - Louisiana)",L000167,
"Leach, James A. (Republican - Iowa)",L000169,
"Leahy, Patrick J. (Democratic - Vermont)",L000174,
"Leath, Marvin (Democratic - Texas)",L000180,
"LeBoutillier, John (Republican - New York)",L000547,
"Lederer, Raymond F. (Democratic - Pennsylvania)",L000187,
"Lee, Barbara (Democratic - California)",L000551,
"Lee, Christopher J. (Republican - New York)",L000568,
"Lee, Gary A. (Republican - New York)",L000192,
"Lee, Mike (Republican - Utah)",L000577,
"LeFante, Joseph A. (Democratic - New Jersey)",L000561,
"Leggett, Robert L. (Democratic - California)",L000221,
"Lehman, Richard H. (Democratic - California)",L000225,
"Lehman, William (Democratic - Florida)",L000226,
"Leland, Mickey (Democratic - Texas)",L000237,
"LeMieux, George S. (Republican - Florida)",L000572,
"Lent, Norman F. (Republican - New York)",L000243,
"Levin, Carl (Democratic - Michigan)",L000261,
"Levin, Sander M. (Democratic - Michigan)",L000263,
"Levine, Mel (Democratic - California)",L000264,
"Levitas, Elliott H. (Democratic - Georgia)",L000265,
"Levy, David A. (Republican - New York)",L000267,
"Lewis, Jerry (Republican - California)",L000274,
"Lewis, John (Democratic - Georgia)",L000287,
"Lewis, Ron (Republican - Kentucky)",L000293,
"Lewis, Thomas F. (Republican - Florida)",L000295,
"Lieberman, Joseph I. (Independent Democrat - Connecticut)",L000304,
"Lieu, Ted (Democratic - California)",L000582,
"Lightfoot, Jim (Republican - Iowa)",L000305,
"Lincoln, Blanche L. (Democratic - Arkansas)",L000035,
"Linder, John (Republican - Georgia)",L000321,
"Lipinski, Daniel (Democratic - Illinois)",L000563,
"Lipinski, William O. (Democratic - Illinois)",L000342,
"Litton, Jerry (Democratic - Missouri)",L000360,
"Livingston, Bob (Republican - Louisiana)",L000371,
"Lloyd, James F. (Democratic - California)",L000379,
"Lloyd, Marilyn (Democratic - Tennessee)",L000381,
"LoBiondo, Frank A. (Republican - New Jersey)",L000554,
"Loebsack, David (Democratic - Iowa)",L000565,
"Loeffler, Tom (Republican - Texas)",L000396,
"Lofgren, Zoe (Democratic - California)",L000397,
"Long, Billy (Republican - Missouri)",L000576,
"Long, Cathy (Mrs. Gillis) (Democratic - Louisiana)",L000411,
"Long, Clarence D. (Democratic - Maryland)",L000413,
"Long, Gillis W. (Democratic - Louisiana)",L000417,
"Long, Jill L. (Democratic - Indiana)",L000420,
"Long, Russell B. (Democratic - Louisiana)",L000428,
"Longley, James B., Jr. (Republican - Maine)",L000431,
"Lott, Trent (Republican - Mississippi)",L000447,
"Loudermilk, Barry (Republican - Georgia)",L000583,
"Love, Mia B. (Republican - Utah)",L000584,
"Lowenthal, Alan S. (Democratic - California)",L000579,
"Lowery, Bill (Republican - California)",L000479,
"Lowey, Nita M. (Democratic - New York)",L000480,
"Lowry, Mike (Democratic - Washington)",L000486,
"Lucas, Frank D. (Republican - Oklahoma)",L000491,
"Lucas, Ken (Democratic - Kentucky)",L000558,
"Luetkemeyer, Blaine (Republican - Missouri)",L000569,
"Lugar, Richard G. (Republican - Indiana)",L000504,
"Lujan Grisham, Michelle (Democratic - New Mexico)",L000580,
"Lujan, Ben Ray (Democratic - New Mexico)",L000570,
"Lujan, Manuel, Jr. (Republican - New Mexico)",L000506,
"Luken, Charles (Democratic - Ohio)",L000507,
"Luken, Thomas A. (Democratic - Ohio)",L000508,
"Lukens, Donald E. (Republican - Ohio)",L000509,
"Lummis, Cynthia M. (Republican - Wyoming)",L000571,
"Lundine, Stanley N. (Democratic - New York)",L000516,
"Lungren, Daniel E. (Republican - California)",L000517,
"Luther, Bill (Democratic - Minnesota)",L000521,
"Lynch, Stephen F. (Democratic - Massachusetts)",L000562,
"MacArthur, Thomas (Republican - New Jersey)",M001193,
"Macdonald, Torbert H. (Democratic - Massachusetts)",M000005,
"Machtley, Ronald K. (Republican - Rhode Island)",M000015,
"Mack, Connie (Republican - Florida)",M001155,
"Mack, Connie, III (Republican - Florida)",M000019,
"MacKay, Buddy (Democratic - Florida)",M000023,
"Madden, Ray J. (Democratic - Indiana)",M000039,
"Madigan, Edward R. (Republican - Illinois)",M000041,
"Maffei, Daniel B. (Democratic - New York)",M001171,
"Magnuson, Warren G. (Democratic - Washington)",M000053,
"Maguire, Andrew (Democratic - New Jersey)",M000058,
"Mahon, George H. (Democratic - Texas)",M000065,
"Mahoney, Tim (Democratic - Florida)",M001164,
"Mailliard, William S. (Republican - California)",M000070,
"Majette, Denise L. (Democratic - Georgia)",M001145,
"Mallary, Richard W. (Republican - Vermont)",M000078,
"Maloney, Carolyn B. (Democratic - New York)",M000087,
"Maloney, James H. (Democratic - Connecticut)",M000090,
"Maloney, Sean Patrick (Democratic - New York)",M001185,
"Manchin, Joe, III (Democratic - West Virginia)",M001183,
"Mann, David (Democratic - Ohio)",M000100,
"Mann, James R. (Democratic - South Carolina)",M000105,
"Mansfield, Mike (Democratic - Montana)",M000113,
"Manton, Thomas J. (Democratic - New York)",M000117,
"Manzullo, Donald A. (Republican - Illinois)",M001138,
"Maraziti, Joseph J. (Republican - New Jersey)",M000121,
"Marchant, Kenny (Republican - Texas)",M001158,
"Margolies-Mezvinsky, Marjorie (Democratic - Pennsylvania)",M000129,
"Marino, Tom (Republican - Pennsylvania)",M001179,
"Markey, Betsy (Democratic - Colorado)",M001172,
"Markey, Edward J. (Democratic - Massachusetts)",M000133,
"Marks, Marc L. (Republican - Pennsylvania)",M000136,
"Marlenee, Ron (Republican - Montana)",M000139,
"Marriott, David Daniel (Republican - Utah)",M000143,
"Marshall, Jim (Democratic - Georgia)",M001146,
"Martin, David O'B. (Republican - New York)",M000174,
"Martin, David T. (Republican - Nebraska)",M000175,
"Martin, James G. (Republican - North Carolina)",M000183,
"Martin, Lynn M. (Republican - Illinois)",M000195,
"Martinez, Matthew G. (Republican - California)",M000206,
"Martinez, Mel (Republican - Florida)",M001162,
"Martini, William J. (Republican - New Jersey)",M000207,
"Mascara, Frank (Democratic - Pennsylvania)",M000212,
"Massa, Eric J. J. (Democratic - New York)",M001173,
"Massie, Thomas (Republican - Kentucky)",M001184,
"Matheson, Jim (Democratic - Utah)",M001142,
"Mathews, Harlan (Democratic - Tennessee)",M000236,
"Mathias, Charles McC., Jr. (Republican - Maryland)",M000241,
"Mathias, Robert B. (Bob) (Republican - California)",M000242,
"Mathis, Dawson (Democratic - Georgia)",M000244,
"Matsui, Doris O. (Democratic - California)",M001163,
"Matsui, Robert T. (Democratic - California)",M000249,
"Matsunaga, Spark M. (Democratic - Hawaii)",M000250,
"Mattingly, Mack (Republican - Georgia)",M000257,
"Mattox, James A. (Democratic - Texas)",M000260,
"Mavroules, Nicholas (Democratic - Massachusetts)",M000264,
"Mayne, Wiley (Republican - Iowa)",M000286,
"Mazzoli, Romano L. (Democratic - Kentucky)",M000291,
"McAllister, Vance M. (Republican - Louisiana)",M001192,
"McCain, John (Republican - Arizona)",M000303,
"McCandless, Alfred A. (Al) (Republican - California)",M000306,
"McCarthy, Carolyn (Democratic - New York)",M000309,
"McCarthy, Karen (Democratic - Missouri)",M000316,
"McCarthy, Kevin (Republican - California)",M001165,
"McCaskill, Claire (Democratic - Missouri)",M001170,
"McCaul, Michael T. (Republican - Texas)",M001157,
"McClellan, John L. (Democratic - Arkansas)",M000332,
"McClintock, Tom (Republican - California)",M001177,
"McClory, Robert (Republican - Illinois)",M000340,
"McCloskey, Frank (Democratic - Indiana)",M000342,
"McCloskey, Paul N., Jr. (Republican - California)",M000343,
"McClure, James A. (Republican - Idaho)",M000346,
"McCollister, John Y. (Republican - Nebraska)",M000349,
"McCollum, Betty (Democratic - Minnesota)",M001143,
"McCollum, Bill (Republican - Florida)",M000350,
"McConnell, Mitch (Republican - Kentucky)",M000355,
"McCormack, Mike (Democratic - Washington)",M000365,
"McCotter, Thaddeus G. (Republican - Michigan)",M001147,
"McCrery, Jim (Republican - Louisiana)",M000388,
"McCurdy, Dave (Democratic - Oklahoma)",M000398,
"McDade, Joseph M. (Republican - Pennsylvania)",M000399,
"McDermott, Jim (Democratic - Washington)",M000404,
"McDonald, Lawrence P. (Democratic - Georgia)",M000413,
"McEwen, Bob (Republican - Ohio)",M000432,
"McEwen, Robert C. (Republican - New York)",M000433,
"McFall, John J. (Democratic - California)",M000436,
"McGee, Gale W. (Democratic - Wyoming)",M000445,
"McGovern, George (Democratic - South Dakota)",M000452,
"McGovern, James P. (Democratic - Massachusetts)",M000312,
"McGrath, Raymond J. (Republican - New York)",M000458,
"McHale, Paul (Democratic - Pennsylvania)",M000466,
"McHenry, Patrick T. (Republican - North Carolina)",M001156,
"McHugh, John M. (Republican - New York)",M000472,
"McHugh, Matthew F. (Democratic - New York)",M000473,
"McInnis, Scott (Republican - Colorado)",M000477,
"McIntosh, David M. (Republican - Indiana)",M000481,
"McIntyre, Mike (Democratic - North Carolina)",M000485,
"McIntyre, Thomas J. (Democratic - New Hampshire)",M000486,
"McKay, K. Gunn (Democratic - Utah)",M000490,
"McKeon, Howard P. ""Buck (Republican - California)""",M000508,
"McKernan, John R., Jr. (Republican - Maine)",M000512,
"McKinley, David B. (Republican - West Virginia)",M001180,
"McKinney, Cynthia A. (Democratic - Georgia)",M000523,
"McKinney, Stewart B. (Republican - Connecticut)",M000527,
"McMahon, Michael E. (Democratic - New York)",M001174,
"McMillan, J. Alex (Republican - North Carolina)",M000566,
"McMillen, Thomas (Democratic - Maryland)",M000573,
"McMorris Rodgers, Cathy (Republican - Washington)",M001159,
"McNerney, Jerry (Democratic - California)",M001166,
"McNulty, James F., Jr. (Democratic - Arizona)",M000589,
"McNulty, Michael R. (Democratic - New York)",M000590,
"McSally, Martha (Republican - Arizona)",M001197,
"McSpadden, Clem Rogers (Democratic - Oklahoma)",M000603,
"Meadows, Mark (Republican - North Carolina)",M001187,
"Meeds, Lloyd (Democratic - Washington)",M000626,
"Meehan, Martin T. (Democratic - Massachusetts)",M000627,
"Meehan, Patrick (Republican - Pennsylvania)",M001181,
"Meek, Carrie P. (Democratic - Florida)",M000628,
"Meek, Kendrick B. (Democratic - Florida)",M001148,
"Meeks, Gregory W. (Democratic - New York)",M001137,
"Melancon, Charlie (Democratic - Louisiana)",M001161,
"Melcher, John (Democratic - Montana)",M000635,
"Menendez, Robert (Democratic - New Jersey)",M000639,
"Meng, Grace (Democratic - New York)",M001188,
"Merkley, Jeff (Democratic - Oregon)",M001176,
"Messer, Luke (Republican - Indiana)",M001189,
"Metcalf, Jack (Republican - Washington)",M000669,
"Metcalf, Lee (Democratic - Montana)",M000671,
"Metcalfe, Ralph H. (Democratic - Illinois)",M000675,
"Metzenbaum, Howard M. (Democratic - Ohio)",M000678,
"Meyers, Jan (Republican - Kansas)",M000684,
"Meyner, Helen S. (Democratic - New Jersey)",M000685,
"Mezvinsky, Edward (Democratic - Iowa)",M000686,
"Mfume, Kweisi (Democratic - Maryland)",M000687,
"Mica, Daniel Andrew (Democratic - Florida)",M000688,
"Mica, John L. (Republican - Florida)",M000689,
"Michaud, Michael H. (Democratic - Maine)",M001149,
"Michel, Robert H. (Republican - Illinois)",M000692,
"Mikulski, Barbara A. (Democratic - Maryland)",M000702,
"Mikva, Abner J. (Democratic - Illinois)",M000703,
"Milford, Dale (Democratic - Texas)",M000708,
"Millender-McDonald, Juanita (Democratic - California)",M000714,
"Miller, Brad (Democratic - North Carolina)",M001154,
"Miller, Candice S. (Republican - Michigan)",M001150,
"Miller, Clarence E. (Republican - Ohio)",M000718,
"Miller, Dan (Republican - Florida)",M000720,
"Miller, Gary G. (Republican - California)",M001139,
"Miller, George (Democratic - California)",M000725,
"Miller, Jeff (Republican - Florida)",M001144,
"Miller, John R. (Republican - Washington)",M000736,
"Miller, Zell (Democratic - Georgia)",M001141,
"Mills, Wilbur D. (Democratic - Arkansas)",M000778,
"Mills, William O. (Republican - Maryland)",M000779,
"Mineta, Norman Y. (Democratic - California)",M000794,
"Minge, David (Democratic - Minnesota)",M000795,
"Minish, Joseph G. (Democratic - New Jersey)",M000796,
"Mink, Patsy T. (Democratic - Hawaii)",M000797,
"Minnick, Walter (Democratic - Idaho)",M001175,
"Minshall, William E. (Republican - Ohio)",M000799,
"Mitchell, Donald J. (Republican - New York)",M000808,
"Mitchell, George J. (Democratic - Maine)",M000811,
"Mitchell, Harry E. (Democratic - Arizona)",M001167,
"Mitchell, Parren J. (Democratic - Maryland)",M000826,
"Mizell, Wilmer (Republican - North Carolina)",M000833,
"Moakley, John Joseph (Democratic - Massachusetts)",M000834,
"Moffett, Toby (Democratic - Connecticut)",M000839,
"Molinari, Guy (Republican - New York)",M000842,
"Molinari, Susan (Republican - New York)",M000843,
"Mollohan, Alan B. (Democratic - West Virginia)",M000844,
"Mollohan, Robert H. (Democratic - West Virginia)",M000845,
"Mondale, Walter F. (Democratic - Minnesota)",M000851,
"Monson, David S. (Republican - Utah)",M000860,
"Montgomery, G. V. (Sonny) (Democratic - Mississippi)",M000865,
"Montoya, Joseph M. (Democratic - New Mexico)",M000876,
"Moody, Jim (Democratic - Wisconsin)",M000881,
"Moolenaar, John R. (Republican - Michigan)",M001194,
"Mooney, Alexander X. (Republican - West Virginia)",M001195,
"Moore, Dennis (Democratic - Kansas)",M001140,
"Moore, Gwen (Democratic - Wisconsin)",M001160,
"Moore, W. Henson (Republican - Louisiana)",M000923,
"Moorhead, Carlos J. (Republican - California)",M000926,
"Moorhead, William S. (Democratic - Pennsylvania)",M000930,
"Moran, James P. (Democratic - Virginia)",M000933,
"Moran, Jerry (Republican - Kansas)",M000934,
"Morella, Constance A. (Republican - Maryland)",M000941,
"Morgan, Robert B. (Democratic - North Carolina)",M000956,
"Morgan, Thomas E. (Democratic - Pennsylvania)",M000958,
"Morrison, Bruce A. (Democratic - Connecticut)",M000992,
"Morrison, Sid (Republican - Washington)",M000999,
"Moseley-Braun, Carol (Democratic - Illinois)",M001025,
"Mosher, Charles A. (Republican - Ohio)",M001031,
"Moss, Frank E. (Democratic - Utah)",M001033,
"Moss, John E. (Democratic - California)",M001035,
"Mottl, Ronald M. (Democratic - Ohio)",M001044,
"Moulton, Seth (Democratic - Massachusetts)",M001196,
"Moynihan, Daniel Patrick (Democratic - New York)",M001054,
"Mrazek, Robert J. (Democratic - New York)",M001057,
"Mullin, Markwayne (Republican - Oklahoma)",M001190,
"Mulvaney, Mick (Republican - South Carolina)",M001182,
"Murkowski, Frank H. (Republican - Alaska)",M001085,
"Murkowski, Lisa (Republican - Alaska)",M001153,
"Murphy, Austin J. (Democratic - Pennsylvania)",M001088,
"Murphy, Christopher S. (Democratic - Connecticut)",M001169,
"Murphy, John M. (Democratic - New York)",M001098,
"Murphy, Morgan F. (Democratic - Illinois)",M001101,
"Murphy, Patrick (Democratic - Florida)",M001191,
"Murphy, Patrick J. (Democratic - Pennsylvania)",M001168,
"Murphy, Scott (Democratic - New York)",M001178,
"Murphy, Tim (Republican - Pennsylvania)",M001151,
"Murray, Patty (Democratic - Washington)",M001111,
"Murtha, John P. (Democratic - Pennsylvania)",M001120,
"Musgrave, Marilyn N. (Republican - Colorado)",M001152,
"Muskie, Edmund S. (Democratic - Maine)",M001121,
"Musto, Raphael (Democratic - Pennsylvania)",M001123,
"Myers, Gary A. (Republican - Pennsylvania)",M001128,
"Myers, John T. (Republican - Indiana)",M001130,
"Myers, Michael O. (Democratic - Pennsylvania)",M001132,
"Myrick, Sue Wilkins (Republican - North Carolina)",M001134,
"Nadler, Jerrold (Democratic - New York)",N000002,
"Nagle, Dave R, (Democratic - Iowa)",N000003,
"Napier, John L. (Republican - South Carolina)",N000005,
"Napolitano, Grace F. (Democratic - California)",N000179,
"Natcher, William H. (Democratic - Kentucky)",N000009,
"Neal, Richard E. (Democratic - Massachusetts)",N000015,
"Neal, Stephen L. (Democratic - North Carolina)",N000016,
"Nedzi, Lucien N. (Democratic - Michigan)",N000019,
"Negrete McLeod, Gloria (Democratic - California)",N000187,
"Nelligan, James L. (Republican - Pennsylvania)",N000027,
"Nelsen, Ancher (Republican - Minnesota)",N000028,
"Nelson, Ben (Democratic - Nebraska)",N000180,
"Nelson, Bill (Democratic - Florida)",N000032,
"Nelson, Gaylord (Democratic - Wisconsin)",N000033,
"Nethercutt, George R., Jr. (Republican - Washington)",N000051,
"Neugebauer, Randy (Republican - Texas)",N000182,
"Neumann, Mark W. (Republican - Wisconsin)",N000054,
"Newhouse, Dan (Republican - Washington)",N000189,
"Ney, Robert W. (Republican - Ohio)",N000081,
"Nichols, Bill (Democratic - Alabama)",N000095,
"Nichols, Dick (Republican - Kansas)",N000094,
"Nickles, Don (Republican - Oklahoma)",N000102,
"Nielson, Howard C. (Republican - Utah)",N000106,
"Nix, Robert N. C. (Democratic - Pennsylvania)",N000113,
"Noem, Kristi L. (Republican - South Dakota)",N000184,
"Nolan, Richard M. (Democratic - Minnesota)",N000127,
"Norcross, Donald (Democratic - New Jersey)",N000188,
"Northup, Anne M. (Republican - Kentucky)",N000143,
"Norton, Eleanor Holmes (Democratic - District of Columbia)",N000147,
"Norwood, Charles W. (Republican - Georgia)",N000159,
"Nowak, Henry (Democratic - New York)",N000163,
"Nugent, Richard B. (Republican - Florida)",N000185,
"Nunes, Devin (Republican - California)",N000181,
"Nunn, Sam (Democratic - Georgia)",N000171,
"Nunnelee, Alan (Republican - Mississippi)",N000186,
"Nussle, Jim (Republican - Iowa)",N000172,
"Nye, Glenn C. (Democratic - Virginia)",N000183,
"O'Brien, George M. (Republican - Illinois)",O000010,
"O'Hara, James G. (Democratic - Michigan)",O000055,
"O'Neill, Thomas P., Jr. (Democratic - Massachusetts)",O000098,
"O'Rourke, Beto (Democratic - Texas)",O000170,
"Oakar, Mary Rose (Democratic - Ohio)",O000001,
"Obama, Barack (Democratic - Illinois)",O000167,
"Oberstar, James L. (Democratic - Minnesota)",O000006,
"Obey, David R. (Democratic - Wisconsin)",O000007,
"Olin, James R. (Democratic - Virginia)",O000069,
"Olson, Pete (Republican - Texas)",O000168,
"Olver, John W. (Democratic - Massachusetts)",O000085,
"Ortiz, Solomon P. (Democratic - Texas)",O000107,
"Orton, Bill (Democratic - Utah)",O000108,
"Osborne, Tom (Republican - Nebraska)",O000165,
"Ose, Doug (Republican - California)",O000164,
"Otter, C. L. (Butch) (Republican - Idaho)",O000166,
"Ottinger, Richard L. (Democratic - New York)",O000134,
"Owens, Major R. (Democratic - New York)",O000159,
"Owens, Wayne (Democratic - Utah)",O000156,
"Owens, William L. (Democratic - New York)",O000169,
"Oxley, Michael G. (Republican - Ohio)",O000163,
"Packard, Ron (Republican - California)",P000005,
"Packwood, Bob (Republican - Oregon)",P000009,
"Palazzo, Steven M. (Republican - Mississippi)",P000601,
"Pallone, Frank, Jr. (Democratic - New Jersey)",P000034,
"Palmer, Gary J. (Republican - Alabama)",P000609,
"Panetta, Leon (Democratic - California)",P000047,
